img url,img path,duration (day),price ($),size,color,background,like,artist rate,completed
https://d9jhi50qo719s.cloudfront.net/1fb6/samples/1pm4_800.jpg,anime/img-6281.jpg,5,25,,1,1,0,0,0
https://d9jhi50qo719s.cloudfront.net/15m0/samples/1tru_800.jpg,anime/img-6282.jpg,5,25,full body,1,1,0,5,10
https://d9jhi50qo719s.cloudfront.net/hhj/samples/132i_800.png,anime/img-6283.png,1,25,full body,1,0,0,5,6
https://d9jhi50qo719s.cloudfront.net/g8s/samples/kqa_800.png,anime/img-6284.png,2-Jan,25,,1,0,0,0,0
https://d9jhi50qo719s.cloudfront.net/boy/samples/fvy_800.png,anime/img-6285.png,10,25,half body,1,0,0,5,1
https://d9jhi50qo719s.cloudfront.net/7th/samples/amb_800.jpg,anime/img-6286.jpg,1-2 week,25,full body,1,1,0,0,0
https://d9jhi50qo719s.cloudfront.net/10y2/samples/1810_800.png,anime/img-6287.png,4,25,full body,1,0,0,0,0
https://d9jhi50qo719s.cloudfront.net/12xq/samples/19u4_800.jpg,anime/img-6288.jpg,5,25,full body,1,1,0,0,0
https://d9jhi50qo719s.cloudfront.net/1332/samples/1a0g_800.png,anime/img-6289.png,3,25,,1,0,0,0,0
https://d9jhi50qo719s.cloudfront.net/svg/samples/136q_800.jpg,anime/img-6290.jpg,7,25,full body,1,1,0,5,3
https://d9jhi50qo719s.cloudfront.net/147k/samples/1bal_800.jpg,anime/img-6291.jpg,14,25,,1,1,0,0,0
https://d9jhi50qo719s.cloudfront.net/14ny/samples/1c29_800.png,anime/img-6292.png,5,25,"chibi, bust up",1,0,0,0,0
https://d9jhi50qo719s.cloudfront.net/xaw/samples/1ce3_800.jpg,anime/img-6293.jpg,7,25,"half body, full body, bust up",1,1,0,5,1
https://d9jhi50qo719s.cloudfront.net/15ar/samples/1cmm_800.jpg,anime/img-6294.jpg,5,25,full body,1,1,0,0,0
https://d9jhi50qo719s.cloudfront.net/15qj/samples/1d7b_800.jpg,anime/img-6295.jpg,7,25,,0,0,0,0,0
https://d9jhi50qo719s.cloudfront.net/16uc/samples/1eht_800.jpg,anime/img-6296.jpg,3,25,half body,1,1,0,0,0
https://d9jhi50qo719s.cloudfront.net/17ai/samples/1frt_800.png,anime/img-6297.png,6,25,"half body, full body",1,0,0,0,0
https://d9jhi50qo719s.cloudfront.net/khv/samples/1k9m_800.jpg,anime/img-6298.jpg,7,25,full body,1,1,0,0,0
https://d9jhi50qo719s.cloudfront.net/a3c/samples/1l6p_800.png,anime/img-6299.png,6,25,"full body, bust up",1,0,0,5,16
https://d9jhi50qo719s.cloudfront.net/1b4l/samples/1lhr_800.png,anime/img-6300.png,5,25,"half body, full body",1,0,0,5,1
https://d9jhi50qo719s.cloudfront.net/133r/samples/1l8h_800.png,anime/img-6301.png,7,25,"full body, bust up",1,0,1,5,13
https://d9jhi50qo719s.cloudfront.net/1bcj/samples/1lu5_800.jpeg,anime/img-6302.jpeg,2,25,full body,1,1,0,0,0
https://d9jhi50qo719s.cloudfront.net/19on/samples/1ong_800.png,anime/img-6303.png,3,25,,1,0,0,5,2
https://d9jhi50qo719s.cloudfront.net/bx0/samples/1pet_800.jfif,anime/img-6304.jfif,14,25,bust up,1,1,0,5,61
https://d9jhi50qo719s.cloudfront.net/1g0s/samples/1rlp_800.jpg,anime/img-6305.jpg,6,25,"half body, full body",1,1,0,0,0
https://d9jhi50qo719s.cloudfront.net/1gsm/samples/1s57_800.jpg,anime/img-6306.jpg,5,25,"half body, full body",1,1,0,0,0
https://d9jhi50qo719s.cloudfront.net/12ae/samples/1scb_800.png,anime/img-6307.png,3,25,bust up,1,0,0,5,5
https://d9jhi50qo719s.cloudfront.net/196t/samples/1snc_800.jpg,anime/img-6308.jpg,5,25,full body,1,1,0,5,1
https://d9jhi50qo719s.cloudfront.net/uah/samples/1sog_800.jpg,anime/img-6309.jpg,14,25,bust up,1,1,0,5,1
https://d9jhi50qo719s.cloudfront.net/13rp/samples/1sqf_800.jpg,anime/img-6310.jpg,7,25,"half body, full body, bust up",1,1,0,5,2
https://d9jhi50qo719s.cloudfront.net/14or/samples/1sqq_800.jpg,anime/img-6311.jpg,10,25,full body,1,1,0,0,0
https://d9jhi50qo719s.cloudfront.net/nnb/samples/1n9c_800.jpg,anime/img-6312.jpg,7,25,,1,1,2,5,45
https://d9jhi50qo719s.cloudfront.net/1hen/samples/1t74_800.png,anime/img-6313.png,6,25,"half body, full body",1,0,0,0,0
https://d9jhi50qo719s.cloudfront.net/s9f/samples/1711_800.jpg,anime/img-6314.jpg,5,25,half body,1,1,0,5,90
https://d9jhi50qo719s.cloudfront.net/yqi/samples/16bx_800.jpg,anime/img-6315.jpg,5,25,full body,1,1,0,5,1
https://d9jhi50qo719s.cloudfront.net/x5q/samples/14bg_800.png,anime/img-6316.png,4,25,,1,0,0,0,0
https://d9jhi50qo719s.cloudfront.net/njs/samples/10sr_800.jpg,anime/img-6317.jpg,7,25,half body,1,1,0,0,0
https://d9jhi50qo719s.cloudfront.net/su8/samples/y2c_800.png,anime/img-6318.png,3 week,25,bust up,1,0,0,0,0
https://d9jhi50qo719s.cloudfront.net/rmh/samples/wjn_800.jpg,anime/img-6319.jpg,1month,25,"full body, bust up",0,0,0,0,0
https://d9jhi50qo719s.cloudfront.net/8gb/samples/wdq_800.jpg,anime/img-6320.jpg,3 d,25,,1,1,0,5,5
https://d9jhi50qo719s.cloudfront.net/p24/samples/u9u_800.png,anime/img-6321.png,1 week,25,full body,1,0,0,0,0
https://d9jhi50qo719s.cloudfront.net/l5x/samples/qvn_800.jpg,anime/img-6322.jpg,2,25,"full body, bust up",1,1,0,0,0
https://d9jhi50qo719s.cloudfront.net/f8l/samples/jmh_800.png,anime/img-6323.png,1 week,25,chibi,1,0,0,5,1
https://d9jhi50qo719s.cloudfront.net/dy3/samples/ial_800.jpg,anime/img-6324.jpg,3 d,25,full body,1,1,0,0,0
https://d9jhi50qo719s.cloudfront.net/9su/samples/dm2_800.png,anime/img-6325.png,3 - 5 d,25,"half body, bust up",1,0,0,0,0
https://d9jhi50qo719s.cloudfront.net/3xn/samples/9ua_800.jpg,anime/img-6326.jpg,1 week,25,full body,1,1,0,0,0
https://d9jhi50qo719s.cloudfront.net/115j/samples/17p8_800.png,anime/img-6327.png,5,25,full body,1,0,0,0,0
https://d9jhi50qo719s.cloudfront.net/fpu/samples/1889_800.jpg,anime/img-6328.jpg,4,25,full body,1,1,0,5,8
https://d9jhi50qo719s.cloudfront.net/12bu/samples/190x_800.png,anime/img-6329.png,10,25,full body,1,0,0,0,0
https://d9jhi50qo719s.cloudfront.net/cpk/samples/19i4_800.png,anime/img-6330.png,7,25,"half body, full body",1,0,0,5,5
https://d9jhi50qo719s.cloudfront.net/12xt/samples/19sk_800.jpg,anime/img-6331.jpg,3,25,,1,1,1,5,1
https://d9jhi50qo719s.cloudfront.net/14bb/samples/1bgx_800.jpg,anime/img-6332.jpg,3,25,full body,1,1,0,0,0
https://d9jhi50qo719s.cloudfront.net/u5k/samples/1cxs_800.jpg,anime/img-6333.jpg,4,25,full body,1,1,0,5,1
https://d9jhi50qo719s.cloudfront.net/14bs/samples/1dos_800.jpg,anime/img-6334.jpg,3,25,full body,1,1,0,0,0
https://d9jhi50qo719s.cloudfront.net/c5i/samples/1h48_800.jpg,anime/img-6335.jpg,4,25,,1,1,0,5,4
https://d9jhi50qo719s.cloudfront.net/16bv/samples/1dr6_800.jpg,anime/img-6336.jpg,5,25,half body,1,1,1,5,11
https://d9jhi50qo719s.cloudfront.net/13b0/samples/1amo_800.png,anime/img-6337.png,7,25,"half body, full body, bust up",1,0,0,5,15
https://d9jhi50qo719s.cloudfront.net/17xn/samples/1jrn_800.png,anime/img-6338.png,9,25,full body,1,0,0,0,0
https://d9jhi50qo719s.cloudfront.net/jbi/samples/11sy_800.jpg,anime/img-6339.jpg,5,25,"chibi, full body",1,1,0,5,1
https://d9jhi50qo719s.cloudfront.net/167a/samples/1g9j_800.jpg,anime/img-6340.jpg,3,25,"half body, full body, bust up",1,1,0,5,14
https://d9jhi50qo719s.cloudfront.net/141d/samples/1kx2_800.jpg,anime/img-6341.jpg,3,25,full body,1,1,0,0,0
https://d9jhi50qo719s.cloudfront.net/c5i/samples/1m7r_800.png,anime/img-6342.png,2,25,,1,0,0,5,4
https://d9jhi50qo719s.cloudfront.net/rcq/samples/1mgc_800.jpg,anime/img-6343.jpg,4,25,"half body, full body",1,1,0,0,0
https://d9jhi50qo719s.cloudfront.net/18fh/samples/1ni4_800.jpg,anime/img-6344.jpg,5,25,full body,1,1,0,0,0
https://d9jhi50qo719s.cloudfront.net/1403/samples/1b03_800.jpg,anime/img-6345.jpg,7,25,"half body, full body",1,1,0,5,1
https://d9jhi50qo719s.cloudfront.net/c5i/samples/1h45_800.png,anime/img-6346.png,4,25,,1,0,0,5,4
https://d9jhi50qo719s.cloudfront.net/19ds/samples/1o86_800.png,anime/img-6347.png,3,25,bust up,1,0,0,0,0
https://d9jhi50qo719s.cloudfront.net/jqh/samples/1oei_800.png,anime/img-6348.png,14,25,"half body, full body",1,0,0,5,1
https://d9jhi50qo719s.cloudfront.net/167a/samples/1pjy_800.png,anime/img-6349.png,3,25,"half body, full body, bust up",1,0,0,5,14
https://d9jhi50qo719s.cloudfront.net/1016/samples/1nu0_800.jpg,anime/img-6350.jpg,7,25,,1,1,2,5,23
https://d9jhi50qo719s.cloudfront.net/1fd3/samples/1pps_800.jpg,anime/img-6351.jpg,7,25,bust up,1,1,0,0,0
https://d9jhi50qo719s.cloudfront.net/1fr4/samples/1qul_800.png,anime/img-6352.png,3,25,bust up,1,0,0,0,0
https://d9jhi50qo719s.cloudfront.net/1gar/samples/1rap_800.PNG,anime/img-6353.PNG,3,25,"full body, bust up",1,1,0,0,0
https://d9jhi50qo719s.cloudfront.net/8ly/samples/1lam_800.jpg,anime/img-6354.jpg,3,25,bust up,1,1,0,5,3
https://d9jhi50qo719s.cloudfront.net/1g0s/samples/1rjh_800.jpg,anime/img-6355.jpg,5,25,"half body, full body",1,1,0,0,0
https://d9jhi50qo719s.cloudfront.net/1g0s/samples/1rlq_800.jpg,anime/img-6356.jpg,5,25,"half body, full body",1,1,0,0,0
https://d9jhi50qo719s.cloudfront.net/1ekd/samples/1oma_800.jpg,anime/img-6357.jpg,7,25,bust up,1,1,0,0,0
https://d9jhi50qo719s.cloudfront.net/1g0s/samples/1sdj_800.jpg,anime/img-6358.jpg,5,25,"half body, full body",1,1,0,0,0
https://d9jhi50qo719s.cloudfront.net/13rp/samples/1sib_800.jpg,anime/img-6359.jpg,8,25,"half body, full body, bust up",1,1,0,5,2
https://d9jhi50qo719s.cloudfront.net/csx/samples/1sjq_800.png,anime/img-6360.png,14,25,full body,1,0,0,5,2
https://d9jhi50qo719s.cloudfront.net/1e24/samples/1nvq_800.png,anime/img-6361.png,4,25,,1,0,0,0,1
https://d9jhi50qo719s.cloudfront.net/6e6/samples/bid_800.png,anime/img-6362.png,30,25,half body,1,0,0,5,3
https://d9jhi50qo719s.cloudfront.net/13rp/samples/1syy_800.jpg,anime/img-6363.jpg,5,25,"half body, full body, bust up",1,1,0,5,2
https://d9jhi50qo719s.cloudfront.net/113l/samples/1t1c_800.jpg,anime/img-6364.jpg,7,25,half body,1,1,0,5,14
https://d9jhi50qo719s.cloudfront.net/1a29/samples/1t2a_800.jpg,anime/img-6365.jpg,7,25,full body,1,1,0,0,0
https://d9jhi50qo719s.cloudfront.net/1ho6/samples/1tj3_800.jpg,anime/img-6366.jpg,7,25,,1,1,0,0,0
https://d9jhi50qo719s.cloudfront.net/1hov/samples/1tkc_800.png,anime/img-6367.png,4,25,bust up,1,0,0,0,0
https://d9jhi50qo719s.cloudfront.net/aqj/samples/1a3f_800.png,anime/img-6368.png,7,25,bust up,1,0,0,5,13
https://d9jhi50qo719s.cloudfront.net/1dut/samples/1to5_800.png,anime/img-6369.png,7,25,full body,1,0,0,5,3
https://d9jhi50qo719s.cloudfront.net/1gwc/samples/1tq1_800.jpg,anime/img-6370.jpg,14,25,,1,1,0,5,3
https://d9jhi50qo719s.cloudfront.net/77d/samples/xr5_800.jpg,anime/img-6371.jpg,1 week,25,half body,1,1,0,5,2
https://d9jhi50qo719s.cloudfront.net/bwq/samples/xjq_800.jpeg,anime/img-6372.jpeg,1 week,25,"full body, bust up",1,1,0,0,0
https://d9jhi50qo719s.cloudfront.net/8g8/samples/v2t_800.jpg,anime/img-6373.jpg,2d,25,,0,0,1,5,2
https://d9jhi50qo719s.cloudfront.net/fki/samples/k21_800.jpg,anime/img-6374.jpg,2-Jan,25,"half body, full body",1,1,2,5,6
https://d9jhi50qo719s.cloudfront.net/ex6/samples/jcf_800.jpg,anime/img-6375.jpg,1-2 week,25,full body,1,1,0,0,0
https://d9jhi50qo719s.cloudfront.net/33e/samples/oij_800.png,anime/img-6376.png,1 day - 3 Week,25,"half body, full body",1,0,2,5,3
https://d9jhi50qo719s.cloudfront.net/pgm/samples/1dor_800.jpg,anime/img-6377.jpg,5,25,,1,1,0,5,20
https://d9jhi50qo719s.cloudfront.net/cc9/samples/15dv_800.jpg,anime/img-6378.jpg,7,25,"half body, full body",1,1,1,5,27
https://d9jhi50qo719s.cloudfront.net/acy/samples/1ekn_800.png,anime/img-6379.png,2,25,full body,1,0,1,5,31
https://d9jhi50qo719s.cloudfront.net/ewy/samples/1627_800.png,anime/img-6380.png,5,25,,1,0,5,5,75
https://d9jhi50qo719s.cloudfront.net/pgm/samples/1g1r_800.jpg,anime/img-6381.jpg,5,25,,1,1,1,5,20
https://d9jhi50qo719s.cloudfront.net/1a7x/samples/1jy3_800.jpg,anime/img-6382.jpg,7,25,bust up,1,1,1,5,1
https://d9jhi50qo719s.cloudfront.net/1a8y/samples/1k9j_800.png,anime/img-6383.png,5,25,,1,0,0,0,0
https://d9jhi50qo719s.cloudfront.net/182m/samples/1gdw_800.jpg,anime/img-6384.jpg,7,25,half body,1,1,1,5,1
https://d9jhi50qo719s.cloudfront.net/jao/samples/pgd_800.jpg,anime/img-6385.jpg,1 week,25,full body,1,1,1,5,1
https://d9jhi50qo719s.cloudfront.net/1338/samples/19yu_800.png,anime/img-6386.png,2,25,"chibi, bust up",1,0,2,5,4
https://d9jhi50qo719s.cloudfront.net/h1l/samples/up3_800.png,anime/img-6387.png,14,25,bust up,1,0,5,5,39
https://d9jhi50qo719s.cloudfront.net/14sc/samples/1nfh_800.JPG,anime/img-6388.JPG,7,25,"full body, bust up",1,1,2,5,3
https://d9jhi50qo719s.cloudfront.net/4m4/samples/1ndh_800.jpg,anime/img-6389.jpg,5,25,"chibi, full body",1,1,2,5,75
https://d9jhi50qo719s.cloudfront.net/1bpp/samples/1o1s_800.jpg,anime/img-6390.jpg,5,25,half body,1,1,2,5,14
https://d9jhi50qo719s.cloudfront.net/9n3/samples/d85_800.jpg,anime/img-6391.jpg,14,25,,1,1,3,5,14
https://d9jhi50qo719s.cloudfront.net/dtv/samples/leh_800.png,anime/img-6392.png,9,25,"chibi, half body",1,0,3,5,4
https://d9jhi50qo719s.cloudfront.net/nrs/samples/1nnn_800.jpg,anime/img-6393.jpg,7,25,"chibi, half body",1,1,0,5,21
https://d9jhi50qo719s.cloudfront.net/5ka/samples/15pe_800.png,anime/img-6394.png,8,25,,1,0,4,5,13
https://d9jhi50qo719s.cloudfront.net/eas/samples/inb_800.jpg,anime/img-6395.jpg,5,25,chibi,1,1,6,5,226
https://d9jhi50qo719s.cloudfront.net/17nr/samples/1fv4_800.png,anime/img-6396.png,7,25,"half body, full body, bust up",1,0,6,5,61
https://d9jhi50qo719s.cloudfront.net/iku/samples/op9_800.png,anime/img-6397.png,7,25,half body,1,0,7,5,54
https://d9jhi50qo719s.cloudfront.net/17bc/samples/1h23_800.png,anime/img-6398.png,3,25,"half body, bust up",1,0,3,5,13
https://d9jhi50qo719s.cloudfront.net/1a9q/samples/1tt1_800.png,anime/img-6399.png,4,25,"half body, full body, bust up",1,0,0,5,17
https://d9jhi50qo719s.cloudfront.net/x1y/samples/146u_800.png,anime/img-6400.png,4,25,half body,1,0,1,5,1
https://d9jhi50qo719s.cloudfront.net/cw5/samples/hjh_800.png,anime/img-6401.png,About 1 week,25,full body,1,0,2,5,2
https://d9jhi50qo719s.cloudfront.net/8gb/samples/d7f_800.jpg,anime/img-6402.jpg,3 d,25,,1,1,2,5,5
https://d9jhi50qo719s.cloudfront.net/10j9/samples/1734_800.jpg,anime/img-6403.jpg,4,25,,1,1,2,5,2
https://d9jhi50qo719s.cloudfront.net/17b7/samples/1gln_800.jpg,anime/img-6404.jpg,7,25,full body,1,1,0,0,0
https://d9jhi50qo719s.cloudfront.net/c5i/samples/1h49_800.jpg,anime/img-6405.jpg,4,25,,1,1,1,5,4
https://d9jhi50qo719s.cloudfront.net/phw/samples/14dw_800.png,anime/img-6406.png,3,25,full body,1,0,5,5,9
https://d9jhi50qo719s.cloudfront.net/19cr/samples/1iel_800.png,anime/img-6407.png,5,25,full body,1,0,1,5,1
https://d9jhi50qo719s.cloudfront.net/178y/samples/1lp3_800.jpg,anime/img-6408.jpg,1,25,half body,1,1,0,0,0
https://d9jhi50qo719s.cloudfront.net/te5/samples/1g0a_800.png,anime/img-6409.png,6,25,full body,1,0,1,5,6
https://d9jhi50qo719s.cloudfront.net/mi0/samples/sr9_800.jpeg,anime/img-6410.jpeg,6,25,"chibi, full body",1,1,3,5,7
https://d9jhi50qo719s.cloudfront.net/18n5/samples/1nwr_800.png,anime/img-6411.png,3,25,full body,0,0,2,5,8
https://d9jhi50qo719s.cloudfront.net/1bc6/samples/1pt3_800.png,anime/img-6412.png,7,25,,1,0,0,0,0
https://d9jhi50qo719s.cloudfront.net/2b5/samples/1au9_800.jpg,anime/img-6413.jpg,5,25,full body,1,1,1,5,28
https://d9jhi50qo719s.cloudfront.net/15m0/samples/1fg7_800.jpg,anime/img-6414.jpg,4,25,full body,1,1,1,5,10
https://d9jhi50qo719s.cloudfront.net/17b4/samples/1f5c_800.jpeg,anime/img-6415.jpeg,4,25,bust up,1,1,1,5,1
https://d9jhi50qo719s.cloudfront.net/1bpt/samples/1tp5_800.png,anime/img-6416.png,7,25,full body,1,0,0,0,0
https://d9jhi50qo719s.cloudfront.net/1f8b/samples/1sg7_800.jpg,anime/img-6417.jpg,8,25,full body,1,1,0,0,0
https://d9jhi50qo719s.cloudfront.net/r0r/samples/vqk_800.png,anime/img-6418.png,1 - 2 week,25,,1,0,3,5,3
https://d9jhi50qo719s.cloudfront.net/ove/samples/vhc_800.png,anime/img-6419.png,1 week,25,"half body, full body, bust up",1,0,4,5,35
https://d9jhi50qo719s.cloudfront.net/fog/samples/l19_800.jpg,anime/img-6420.jpg,4,25,,1,1,2,5,5
https://d9jhi50qo719s.cloudfront.net/g2i/samples/ktj_800.png,anime/img-6421.png,5-7 d,25,full body,0,0,3,5,12
https://d9jhi50qo719s.cloudfront.net/1pm/samples/15e3_800.png,anime/img-6422.png,15,25,half body,1,0,1,5,31
https://d9jhi50qo719s.cloudfront.net/kbk/samples/pq4_800.png,anime/img-6423.png,4,25,full body,1,0,2,5,2
https://d9jhi50qo719s.cloudfront.net/pyj/samples/1aa0_800.jpg,anime/img-6424.jpg,7,25,bust up,1,1,2,5,40
https://d9jhi50qo719s.cloudfront.net/7vj/samples/skh_800.jpg,anime/img-6425.jpg,6,25,"full body, bust up",1,1,3,5,28
https://d9jhi50qo719s.cloudfront.net/waa/samples/1h4x_800.jpg,anime/img-6426.jpg,7,25,,1,1,0,0,0
https://d9jhi50qo719s.cloudfront.net/pgm/samples/1jvx_800.jpg,anime/img-6427.jpg,5,25,,1,1,1,5,20
https://d9jhi50qo719s.cloudfront.net/xqe/samples/172w_800.png,anime/img-6428.png,3,25,"full body, bust up",1,0,1,5,6
https://d9jhi50qo719s.cloudfront.net/wuc/samples/15bi_800.jpg,anime/img-6429.jpg,15,25,,1,1,33,5,53
https://d9jhi50qo719s.cloudfront.net/pgm/samples/1ojt_800.jpg,anime/img-6430.jpg,5,25,,1,1,0,5,20
https://d9jhi50qo719s.cloudfront.net/157q/samples/1cix_800.png,anime/img-6431.png,5,25,full body,1,0,6,5,7
https://d9jhi50qo719s.cloudfront.net/wta/samples/14jb_800.png,anime/img-6432.png,6,25,bust up,1,0,0,5,1
https://d9jhi50qo719s.cloudfront.net/pgm/samples/1ol4_800.jpg,anime/img-6433.jpg,5,25,,1,1,1,5,20
https://d9jhi50qo719s.cloudfront.net/wwt/samples/1hy0_800.jpg,anime/img-6434.jpg,7,25,full body,1,1,14,5,28
https://d9jhi50qo719s.cloudfront.net/179c/samples/1f3p_800.png,anime/img-6435.png,4,25,"chibi, full body",1,0,1,5,5
https://d9jhi50qo719s.cloudfront.net/7yy/samples/15nh_800.jpg,anime/img-6436.jpg,7,25,,1,1,3,5,5
https://d9jhi50qo719s.cloudfront.net/16yq/samples/1m5n_800.png,anime/img-6437.png,7,25,full body,1,0,23,5,76
https://d9jhi50qo719s.cloudfront.net/1ehb/samples/1rvc_800.PNG,anime/img-6438.PNG,12,25,half body,1,1,1,5,2
https://d9jhi50qo719s.cloudfront.net/1gpc/samples/1t8j_800.png,anime/img-6439.png,30,25,bust up,1,0,1,5,2
https://d9jhi50qo719s.cloudfront.net/tkv/samples/10iq_800.png,anime/img-6440.png,5,25,half body,1,0,2,5,7
https://d9jhi50qo719s.cloudfront.net/17cb/samples/1mwn_800.jpg,anime/img-6441.jpg,3,25,,0,0,1,5,2
https://d9jhi50qo719s.cloudfront.net/15yj/samples/1dcr_800.jpg,anime/img-6442.jpg,7,25,full body,1,1,2,5,4
https://d9jhi50qo719s.cloudfront.net/f7v/samples/yse_800.jpg,anime/img-6443.jpg,4,25,"half body, full body",1,1,2,5,4
https://d9jhi50qo719s.cloudfront.net/e8t/samples/m0s_800.jpg,anime/img-6444.jpg,3 d,25,,1,1,1,5,5
https://d9jhi50qo719s.cloudfront.net/br4/samples/g0q_800.jpg,anime/img-6445.jpg,5 d,25,,1,1,0,0,0
https://d9jhi50qo719s.cloudfront.net/hp5/samples/xuc_800.jpg,anime/img-6446.jpg,4days - 1 week,25,half body,1,1,4,5,49
https://d9jhi50qo719s.cloudfront.net/iht/samples/tjx_800.jpg,anime/img-6447.jpg,7,25,half body,1,1,1,5,3
https://d9jhi50qo719s.cloudfront.net/igh/samples/n8n_800.jpg,anime/img-6448.jpg,4,25,half body,1,1,6,5,9
https://d9jhi50qo719s.cloudfront.net/tip/samples/1dew_800.jpg,anime/img-6449.jpg,7,25,"half body, full body",1,1,1,5,3
https://d9jhi50qo719s.cloudfront.net/g2b/samples/1f8o_800.jpg,anime/img-6450.jpg,14,25,full body,1,1,1,5,5
https://d9jhi50qo719s.cloudfront.net/bgq/samples/vqu_800.jpg,anime/img-6451.jpg,10,25,half body,1,1,2,5,2
https://d9jhi50qo719s.cloudfront.net/eas/samples/ipw_800.png,anime/img-6452.png,5,25,full body,1,0,4,5,226
https://d9jhi50qo719s.cloudfront.net/adr/samples/1gt9_800.jpg,anime/img-6453.jpg,4,25,full body,1,1,2,5,2
https://d9jhi50qo719s.cloudfront.net/u1q/samples/1jxv_800.jpeg,anime/img-6454.jpeg,4,25,"chibi, full body",1,1,1,5,6
https://d9jhi50qo719s.cloudfront.net/pgm/samples/1m0p_800.jpg,anime/img-6455.jpg,5,25,,1,1,0,5,20
https://d9jhi50qo719s.cloudfront.net/18ff/samples/1nnt_800.png,anime/img-6456.png,6,25,,1,0,0,0,0
https://d9jhi50qo719s.cloudfront.net/1dx0/samples/1o7w_800.png,anime/img-6457.png,6,25,"half body, full body",1,0,1,5,1
https://d9jhi50qo719s.cloudfront.net/uy3/samples/1g4n_800.jpg,anime/img-6458.jpg,7,25,,1,1,2,5,9
https://d9jhi50qo719s.cloudfront.net/k3e/samples/rfk_800.jpg,anime/img-6459.jpg,7,25,,1,1,4,5,27
https://d9jhi50qo719s.cloudfront.net/sib/samples/1l3s_800.jpg,anime/img-6460.jpg,7,25,half body,1,1,1,5,3
https://d9jhi50qo719s.cloudfront.net/1bix/samples/1m7n_800.jpg,anime/img-6461.jpg,10,25,,1,1,2,5,2
https://d9jhi50qo719s.cloudfront.net/fka/samples/k0r_800.jpg,anime/img-6462.jpg,1-3 d,25,half body,1,1,1,5,1
https://d9jhi50qo719s.cloudfront.net/kdd/samples/psr_800.jpg,anime/img-6463.jpg,7,25,full body,1,1,2,5,6
https://d9jhi50qo719s.cloudfront.net/143c/samples/1kcn_800.jpg,anime/img-6464.jpg,3,25,"chibi, half body, full body",1,1,1,5,26
https://d9jhi50qo719s.cloudfront.net/b0x/samples/tlb_800.png,anime/img-6465.png,7,25,half body,1,0,4,5,53
https://d9jhi50qo719s.cloudfront.net/1dwx/samples/1o7i_800.jpg,anime/img-6466.jpg,7,25,"half body, full body",1,1,4,5,8
https://d9jhi50qo719s.cloudfront.net/1e56/samples/1pq2_800.png,anime/img-6467.png,7,25,,1,0,2,5,2
https://d9jhi50qo719s.cloudfront.net/195u/samples/1s7f_800.png,anime/img-6468.png,6,25,"full body, bust up",1,0,1,5,1
https://d9jhi50qo719s.cloudfront.net/19ft/samples/1sig_800.jpg,anime/img-6469.jpg,6,25,"half body, full body, bust up",1,1,0,5,54
https://d9jhi50qo719s.cloudfront.net/16te/samples/1g32_800.png,anime/img-6470.png,7,25,full body,1,0,3,5,124
https://d9jhi50qo719s.cloudfront.net/jw9/samples/pci_800.jpg,anime/img-6471.jpg,3,25,bust up,1,1,1,5,14
https://d9jhi50qo719s.cloudfront.net/13nn/samples/1am9_800.jpg,anime/img-6472.jpg,7,25,"chibi, full body",1,1,2,5,30
https://d9jhi50qo719s.cloudfront.net/143c/samples/1imn_800.png,anime/img-6473.png,3,25,"chibi, full body",1,0,3,5,26
https://d9jhi50qo719s.cloudfront.net/t5s/samples/1pdi_800.jpg,anime/img-6474.jpg,7,25,half body,1,1,1,5,2
https://d9jhi50qo719s.cloudfront.net/nnb/samples/1n9d_800.png,anime/img-6475.png,7,25,,1,0,4,5,45
https://d9jhi50qo719s.cloudfront.net/a02/samples/tbj_800.png,anime/img-6476.png,1,25,"full body, bust up",0,0,3,5,405
https://d9jhi50qo719s.cloudfront.net/7ck/samples/dy5_800.jpg,anime/img-6477.jpg,1-2 weeks per client,25,,1,1,0,0,0
https://d9jhi50qo719s.cloudfront.net/14hx/samples/1ggm_800.jpeg,anime/img-6478.jpeg,1,25,half body,1,1,0,5,1
https://d9jhi50qo719s.cloudfront.net/18ju/samples/1hrp_800.jpg,anime/img-6479.jpg,7,25,full body,1,1,0,0,0
https://d9jhi50qo719s.cloudfront.net/1b7v/samples/1lmq_800.png,anime/img-6480.png,5,25,,1,0,0,0,0
https://d9jhi50qo719s.cloudfront.net/x4g/samples/1pw1_800.jpg,anime/img-6481.jpg,5,25,,0,0,0,0,0
https://d9jhi50qo719s.cloudfront.net/t01/samples/14ef_800.jpg,anime/img-6482.jpg,7,25,"half body, full body",1,1,0,5,7
https://d9jhi50qo719s.cloudfront.net/t97/samples/yjm_800.jpeg,anime/img-6483.jpeg,5,25,bust up,1,1,0,0,0
https://d9jhi50qo719s.cloudfront.net/s8f/samples/xbu_800.jpeg,anime/img-6484.jpeg,3-5 d,25,"full body, bust up",1,1,0,0,0
https://d9jhi50qo719s.cloudfront.net/a3c/samples/wka_800.jpg,anime/img-6485.jpg,1 week,25,"chibi, half body, full body, bust up",1,1,2,5,16
https://d9jhi50qo719s.cloudfront.net/l7v/samples/qu4_800.jpg,anime/img-6486.jpg,7-May,25,half body,1,1,2,5,3
https://d9jhi50qo719s.cloudfront.net/8g8/samples/hlx_800.jpg,anime/img-6487.jpg,1 week,25,,1,1,0,5,2
